,LotArea,YearBuilt,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,PoolArea,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR,LotShape_Reg,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,HeatingQC_Ex,HeatingQC_other,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
11,0.05203372900648099,0.9776119402985075,0.1702127659574468,1,0.2216538789428815,0.0,0.18433179723502305,0.3333333333333333,0.375,0.35714285714285715,0,0.25,0.27080394922425954,0.0,0.0,0.171523178807947,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12,0.05539733791725708,0.9975124378109452,0.19230769230769232,1,0.25191815856777494,0.5530266343825666,0.4119106699751861,1.0,0.5,0.7857142857142857,1,0.75,0.5190409026798307,0.17152858809801633,0.0,0.45695364238410596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
13,0.06024762479964691,0.9761194029850746,0.14926350245499181,1,0.19437340153452684,0.0,0.16164480680609714,0.3333333333333333,0.25,0.2857142857142857,0,0.25,0.24823695345557123,0.1633605600933489,0.0,0.19072847682119207,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
14,0.049487792980092454,0.9980099502487563,0.24451718494271685,1,0.31841432225063937,0.0,0.2647997164126196,0.6666666666666666,0.375,0.5,1,0.75,0.5923836389280677,0.1866977829638273,0.0,0.3701986754966887,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
15,0.05073288578131896,0.9751243781094527,0.20507364975450082,1,0.26705029838022165,0.0,0.22208436724565755,0.3333333333333333,0.25,0.35714285714285715,1,0.25,0.24823695345557123,0.0,0.0,0.20794701986754968,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
16,0.028432716207112824,0.9597014925373134,0.13617021276595745,1,0.18201193520886616,0.0,0.1513647642679901,0.3333333333333333,0.25,0.35714285714285715,0,0.5,0.40620592383638926,0.056009334889148193,0.0,0.17483443708609273,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
17,0.052224209621594,0.9800995024875622,0.16432078559738134,1,0.21398124467178176,0.0,0.17795108117688763,0.3333333333333333,0.25,0.35714285714285715,1,0.5,0.3385049365303244,0.0,0.0,0.19735099337748344,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
18,0.05013356872401217,0.9786069651741294,0.0,1,0.27621483375959077,0.0,0.22970577809287487,0.6666666666666666,0.25,0.42857142857142855,0,0.5,0.3638928067700987,0.0,0.0,0.11920529801324503,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19,0.06362517131640688,0.9970149253731343,0.1823240589198036,1,0.23742540494458653,0.0,0.19744771357674584,0.3333333333333333,0.375,0.42857142857142855,0,0.5,0.40620592383638926,0.0,0.0,0.21059602649006623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
20,0.035122767079374666,0.9741293532338309,0.16841243862520458,1,0.28537936913895995,0.0,0.23732718894009217,0.3333333333333333,0.375,0.42857142857142855,0,0.25,0.2073342736248237,0.0,0.0,0.18410596026490067,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
21,0.06604102302027921,0.9975124378109452,0.1895253682487725,1,0.24680306905370844,0.5898305084745763,0.4211272598369373,1.0,0.5,0.6428571428571429,1,0.75,0.6015514809590973,0.28004667444574094,0.0,0.4308609271523179,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22,0.03460707565797115,0.9601990049751243,0.10425531914893617,1,0.2361466325660699,0.0,0.19638426090038993,0.3333333333333333,0.375,0.42857142857142855,1,0.25,0.19746121297602257,0.0,0.0,0.18463576158940398,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
23,0.04526005249831587,0.9960199004975124,0.29083469721767596,1,0.3825660699062234,0.0,0.3181495923431407,0.6666666666666666,0.375,0.5,1,0.5,0.3765867418899859,0.19953325554259044,0.0,0.304635761589404,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
24,0.0196241492253014,0.9830845771144279,0.1702127659574468,1,0.2259164535379369,0.0,0.18787663948954272,0.3333333333333333,0.375,0.42857142857142855,1,0.5,0.4033850493653032,0.11668611435239207,0.0,0.17205298013245032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
25,0.03830983298102163,0.9791044776119403,0.1734860883797054,1,0.2259164535379369,0.0,0.18787663948954272,0.3333333333333333,0.375,0.42857142857142855,1,0.25,0.19040902679830748,0.47374562427071176,0.0,0.20397350993377483,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
26,0.06611071105019861,0.9985074626865672,0.2563011456628478,1,0.3410059676044331,0.0,0.28358738036157394,0.6666666666666666,0.375,0.5,1,0.75,0.6276445698166432,0.0,0.0,0.3394701986754967,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
27,0.033450254361309203,0.9706467661691542,0.14729950900163666,1,0.1918158567774936,0.0,0.15951790145338532,0.3333333333333333,0.375,0.35714285714285715,0,0.5,0.40620592383638926,0.2590431738623104,0.0,0.1785430463576159,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
28,0.05332528049432043,0.9985074626865672,0.27888707037643207,1,0.3631713554987212,0.0,0.3020205600850762,0.6666666666666666,0.375,0.5,1,0.75,0.5444287729196051,0.0,0.0,0.4052980132450331,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
29,0.07582522242096217,0.9736318407960199,0.24288052373158756,1,0.3410059676044331,0.0,0.28358738036157394,0.3333333333333333,0.25,0.42857142857142855,1,0.25,0.22496473906911144,0.33605600933488916,0.0,0.27483443708609273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
30,0.029380473414016586,0.9587064676616915,0.0851063829787234,0,0.11082693947144075,0.0,0.09216589861751152,0.3333333333333333,0.125,0.2857142857142857,0,0.25,0.1692524682651622,0.057176196032672114,0.0,0.09072847682119205,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
31,0.039489883620990034,0.9552238805970149,0.10621931260229132,0,0.13832054560954818,0.32348668280871673,0.2334278624601205,0.3333333333333333,0.375,0.42857142857142855,0,0.25,0.1763046544428773,0.0,0.0,0.052980132450331126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
32,0.03969430184208692,0.9781094527363184,0.20098199672667758,1,0.2617220801364024,0.0,0.217653314427508,0.3333333333333333,0.375,0.42857142857142855,0,0.25,0.191114245416079,0.0,0.0,0.19781456953642385,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
33,0.05133220283862575,0.9985074626865672,0.20196399345335517,1,0.263000852514919,0.0,0.21871676710386387,0.6666666666666666,0.375,0.5,0,0.5,0.34132581100141046,0.0,0.0,0.23827814569536424,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
34,0.04902320611396316,0.9746268656716418,0.22880523731587563,1,0.36231884057971014,0.0,0.30131159163417226,0.3333333333333333,0.5,0.42857142857142855,1,0.5,0.3152327221438646,0.0,0.0,0.21920529801324504,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35,0.03397523752003531,0.9975124378109452,0.25548281505728315,1,0.332693947144075,0.0,0.27667493796526055,0.6666666666666666,0.25,0.42857142857142855,1,0.5,0.3921015514809591,0.23687281213535588,0.0,0.3675496688741722,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
36,0.06233826569722874,0.9970149253731343,0.1828150572831424,1,0.2412617220801364,0.639225181598063,0.434597660404112,1.0,0.5,0.6428571428571429,1,0.75,0.48730606488011285,0.13185530921820304,0.0,0.40927152317880794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
37,0.05044948779298009,0.9920398009950249,0.1795417348608838,1,0.23380221653878944,0.0,0.1944345976604041,0.3333333333333333,0.375,0.42857142857142855,0,0.5,0.47390691114245415,0.4574095682613769,0.0,0.19205298013245034,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
38,0.03963855141815141,0.972139303482587,0.21227495908346972,1,0.27642796248934354,0.0,0.22988302020560086,0.3333333333333333,0.375,0.35714285714285715,1,0.5,0.3511988716502116,0.0,0.0,0.20264900662251656,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
39,0.036804571534762714,0.9716417910447761,0.17299509001636662,1,0.2252770673486786,0.0,0.18734491315136476,0.3333333333333333,0.375,0.35714285714285715,0,0.25,0.17348377997179126,0.0,0.0,0.14437086092715232,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
40,0.02806104671420939,0.972636815920398,0.0,0,0.24552429667519182,0.0,0.20418291386033321,0.6666666666666666,0.25,0.42857142857142855,0,0.0,0.0,0.0,0.0,0.10860927152317881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0.04022393086947432,0.9776119402985075,0.17806873977086743,1,0.28218243819266836,0.0,0.2346685572492024,0.6666666666666666,0.375,0.42857142857142855,1,0.5,0.31029619181946405,0.0,0.0,0.2119205298013245,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
42,0.07853840971915724,0.9746268656716418,0.220949263502455,1,0.2830349531116795,0.0,0.23537752570010634,0.3333333333333333,0.25,0.35714285714285715,1,0.25,0.21720733427362482,0.0,0.0,0.2251655629139073,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
43,0.042649074310669235,0.9865671641791045,0.13747954173486088,1,0.18840579710144928,0.0,0.15668202764976957,0.3333333333333333,0.25,0.35714285714285715,0,0.5,0.3554301833568406,0.28004667444574094,0.0,0.19072847682119207,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
44,0.04274199168389509,0.9825870646766169,0.153518821603928,1,0.1999147485080989,0.0,0.1662531017369727,0.3333333333333333,0.375,0.35714285714285715,0,0.25,0.21720733427362482,0.1691948658109685,0.0,0.17251655629139073,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
45,0.03691142651397245,0.9746268656716418,0.18821603927986907,1,0.24509803921568626,0.0,0.20382842963488124,0.3333333333333333,0.375,0.42857142857142855,0,0.25,0.21156558533145275,0.0,0.0,0.18675496688741722,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
46,0.035578062208181375,0.9975124378109452,0.2867430441898527,1,0.3734015345268542,0.0,0.3105281814959234,0.6666666666666666,0.25,0.42857142857142855,1,0.5,0.40620592383638926,0.22870478413068845,0.0,0.42370860927152315,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
47,0.059569327975098146,0.9965174129353234,0.23469721767594107,1,0.3235294117647059,0.3055690072639225,0.38089330024813894,0.3333333333333333,0.125,0.42857142857142855,1,0.5,0.47249647390691113,0.19603267211201866,0.0,0.31746490066225164,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48,0.05155055866570652,0.9980099502487563,0.27103109656301144,1,0.35294117647058826,0.0,0.293512938674229,0.6666666666666666,0.375,0.5,0,0.75,0.5825105782792666,0.0,0.0,0.33072847682119205,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
49,0.020701990754721365,0.9552238805970149,0.1204582651391162,1,0.1568627450980392,0.3467312348668281,0.25735554767812835,0.6666666666666666,0.25,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.14966887417218544,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
50,0.03596831517572998,0.9781094527363184,0.15630114566284778,1,0.203537936913896,0.0,0.16926621765331443,0.3333333333333333,0.375,0.42857142857142855,0,0.25,0.27221438645980256,0.0,0.0,0.16821192052980133,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
51,0.06443355246347186,0.9935323383084577,0.12995090016366612,1,0.16922421142369992,0.3273607748184019,0.26054590570719605,0.6666666666666666,0.375,0.42857142857142855,0,0.5,0.2736248236953456,0.0,0.0,0.23443708609271524,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
52,0.028990220446467978,0.9621890547263682,0.13355155482815056,1,0.17391304347826086,0.0,0.20843672456575682,0.3333333333333333,0.375,0.42857142857142855,1,0.5,0.3723554301833568,0.1306884480746791,0.0,0.15165562913907285,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
53,0.03935979929847383,0.9766169154228855,0.13355155482815056,0,0.17391304347826086,0.0,0.1446295639844027,0.3333333333333333,0.25,0.35714285714285715,0,0.5,0.3638928067700987,0.12368728121353559,0.0,0.1456953642384106,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
54,0.23355246347185765,0.9855721393034826,0.30147299509001635,1,0.39258312020460356,0.0,0.32647997164126197,0.0,0.0,0.35714285714285715,1,0.75,0.6304654442877292,1.0,0.0,0.5099337748344371,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
55,0.03314362702966387,0.972636815920398,0.06284779050736497,1,0.2898550724637681,0.0,0.24104927330733783,0.3333333333333333,0.375,0.42857142857142855,1,0.5,0.4033850493653032,0.0,0.0,0.17218543046357615,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
56,0.04727171362865572,0.9771144278606965,0.2332242225859247,1,0.3037084398976982,0.0,0.2525700106345268,0.6666666666666666,0.375,0.5,1,0.5,0.40620592383638926,0.0,0.0,0.2390728476821192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
57,0.01228832260911984,0.9945273631840796,0.15875613747954173,1,0.20950554134697358,0.36610169491525424,0.30822403403048565,0.6666666666666666,0.375,0.5,0,0.5,0.3385049365303244,0.13418903150525088,0.0,0.22847682119205298,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
58,0.05410114056075635,0.9970149253731343,0.1407528641571195,1,0.18329070758738278,0.41646489104116224,0.30485643388869194,0.6666666666666666,0.375,0.5,0,0.5,0.39844851904090267,0.0,0.0,0.26026490066225166,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59,0.06356477502381008,0.9980099502487563,0.23076923076923078,1,0.30392156862745096,0.735593220338983,0.521978021978022,1.0,0.375,0.7142857142857143,1,0.75,0.4520451339915374,0.22403733955659277,0.0,0.5811655629139073,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
60,0.033450254361309203,0.981094527363184,0.1276595744680851,1,0.16624040920716113,0.0,0.1382488479262673,0.3333333333333333,0.25,0.2857142857142857,0,0.25,0.24823695345557123,0.22870478413068845,0.0,0.16543046357615895,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
61,0.06073079514042138,0.9970149253731343,0.1895253682487725,1,0.24680306905370844,0.0,0.20524636653668912,0.3333333333333333,0.375,0.35714285714285715,0,0.5,0.40620592383638926,0.0,0.0,0.20927152317880796,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
